x;y
129;130
127;130
126;130
124;130
121;130
119;130
115;130
111;130
103;128
99;127
95;125
89;123
85;121
82;118
79;114
75;111
71;102
68;97
66;93
61;84
60;80
58;77
54;70
53;66
51;63
48;59
41;52
38;48
35;43
32;39
28;34
22;25
19;21
15;18
9;11
7;8
4;5
2;1
0;-3
-4;-13
-7;-17
-9;-22
-12;-26
-17;-31
-19;-33
-21;-36
-22;-39
-24;-41
-27;-48
-29;-51
-33;-55
-36;-58
-42;-65
-45;-68
-49;-71
-55;-77
-58;-81
-62;-84
-65;-87
-71;-94
-74;-97
-78;-100
-81;-103
-88;-107
-90;-109
-93;-110
-98;-114
-100;-116
-103;-118
-105;-121
-111;-126
-113;-128
-116;-130
-119;-130
-122;-130
-126;-130
-134;-127
-139;-124
-146;-120
-146;-117
